CURRENCY1;CAD;CURRENCY2;USD
MONTH;1/2001;AVERAGE;0.665542;MIN;0.659837;MAX;0.670107;NB;22.000000
MONTH;2/2001;AVERAGE;0.657105;MIN;0.648711;MAX;0.669728;NB;20.000000
MONTH;3/2001;AVERAGE;0.641951;MIN;0.635213;MAX;0.649408;NB;22.000000
MONTH;4/2001;AVERAGE;0.641442;MIN;0.632961;MAX;0.648145;NB;19.000000
MONTH;5/2001;AVERAGE;0.648820;MIN;0.643712;MAX;0.653149;NB;22.000000
MONTH;6/2001;AVERAGE;0.655508;MIN;0.650903;MAX;0.661551;NB;21.000000
MONTH;7/2001;AVERAGE;0.654416;MIN;0.647463;MAX;0.661760;NB;22.000000
MONTH;8/2001;AVERAGE;0.649859;MIN;0.645740;MAX;0.654920;NB;23.000000
MONTH;9/2001;AVERAGE;0.638963;MIN;0.633306;MAX;0.645370;NB;20.000000
MONTH;10/2001;AVERAGE;0.636843;MIN;0.630236;MAX;0.641531;NB;23.000000
MONTH;11/2001;AVERAGE;0.627704;MIN;0.624143;MAX;0.632994;NB;22.000000
MONTH;12/2001;AVERAGE;0.633588;MIN;0.624239;MAX;0.640456;NB;19.000000
